year,month,is_weekend,상권_코드,상권_코드_명_x,AVG_00TMST,AVG_01TMST,AVG_02TMST,AVG_03TMST,AVG_04TMST,AVG_05TMST,AVG_06TMST,AVG_07TMST,AVG_08TMST,AVG_09TMST,AVG_10TMST,AVG_11TMST,AVG_12TMST,AVG_13TMST,AVG_14TMST,AVG_15TMST,AVG_16TMST,AVG_17TMST,AVG_18TMST,AVG_19TMST,AVG_20TMST,AVG_21TMST,AVG_22TMST,AVG_23TMST,MAN_FLOW_POP_CNT_10G,MAN_FLOW_POP_CNT_20G,MAN_FLOW_POP_CNT_30G,MAN_FLOW_POP_CNT_40G,MAN_FLOW_POP_CNT_50G,MAN_FLOW_POP_CNT_60GU,WMAN_FLOW_POP_CNT_10G,WMAN_FLOW_POP_CNT_20G,WMAN_FLOW_POP_CNT_30G,WMAN_FLOW_POP_CNT_40G,WMAN_FLOW_POP_CNT_50G,WMAN_FLOW_POP_CNT_60GU
2025,6,0,3110382,솔밭공원역 1번,266.1721181,193.2105619,163.0399229,155.9905343,176.0617319,224.165551,307.3716286,657.1937886,1046.653832,1027.651805,1068.529311,1110.606557,1147.83572,1142.003566,1139.074636,1210.360957,1238.736124,1266.909352,1265.809638,1152.538762,1004.78753,825.3621819,655.886129,440.3265424,1050.267289,954.30143,1039.325028,1301.14201,1578.775071,3059.716243,1165.999924,1114.6772,1063.622495,1372.407219,1881.10491,3871.18641
2025,6,1,3110382,솔밭공원역 1번,293.9863144,215.9373389,180.8318667,170.2653122,172.1511256,209.1627133,249.3178778,399.4439411,578.70043,825.6171167,1019.683501,1081.537633,1178.995656,1153.829122,1125.668256,1128.488989,1123.4146,1078.68496,1006.129156,959.9310333,912.7573789,759.3555389,608.9799544,426.3412889,850.9620033,915.4428356,991.0329289,1211.4634,1489.4473,2941.709644,852.6863933,1036.502644,974.0207322,1157.106533,1576.536056,3334.078511
2025,7,0,3110382,솔밭공원역 1번,257.7498617,189.8978674,157.670883,152.2376433,173.282943,222.5754439,303.8938196,669.9404357,1047.725934,1036.157835,1062.818254,1099.83172,1152.439122,1139.112917,1131.435217,1191.582896,1206.880078,1256.197391,1259.614874,1134.601548,988.1808122,811.360177,644.4025209,433.4632839,1041.612689,987.4423309,1017.721001,1299.362761,1574.981783,3086.726648,1153.99187,1066.06549,1065.682446,1367.538026,1869.842765,3836.722796
2025,7,1,3110382,솔밭공원역 1번,289.5758,215.4688288,181.1167288,168.379995,173.3527813,209.5620013,249.8591213,407.406955,584.0985788,820.3997538,1009.219794,1067.12742,1166.98275,1137.168575,1114.473288,1111.830288,1109.236513,1065.867744,989.4128238,931.4250463,877.811035,731.2971813,584.24032,411.4672838,798.96502,909.377125,948.514005,1203.30455,1482.56385,2922.970663,797.1068188,965.7046438,948.1769675,1145.753925,1565.537913,3363.673988
2025,8,0,3110382,솔밭공원역 1번,268.4909086,193.9719095,162.8357243,155.921389,175.9434767,228.0004729,318.3053143,662.0660495,999.9400229,1046.723327,1083.880981,1127.090557,1177.356929,1152.98458,1148.715695,1200.776786,1211.8808,1263.016843,1278.117929,1171.152824,1011.854981,832.9618171,664.8857324,444.1160167,1052.023304,1015.9145,1068.982731,1337.492643,1609.051314,3164.905595,1147.559017,1100.514705,1082.715729,1382.652695,1904.914576,3867.72821
2025,8,1,3110382,솔밭공원역 1번,304.315006,220.365819,187.223281,175.520017,179.245626,219.776312,267.205727,427.276048,601.358332,849.609779,1042.59878,1102.155855,1207.9708,1183.60869,1135.99133,1141.07143,1124.13048,1082.660157,1036.253688,985.987994,923.748351,768.437962,619.108023,432.998505,846.514266,958.800999,1016.34714,1258.71379,1534.37055,3025.28664,825.576977,1029.605189,983.006878,1166.76816,1609.87408,3448.95858
2025,9,0,3110382,솔밭공원역 1번,302.9305864,217.0649341,184.2165836,181.4665186,199.1639705,256.9884659,358.8525718,832.2971577,1370.818968,1287.652686,1425.689455,1566.028377,1542.431827,1632.714827,1702.379091,1614.597855,1659.56015,1628.771182,1581.84945,1400.521527,1199.362795,992.6267027,810.1969977,546.5303495,1410.70185,1199.662891,1269.532823,1637.136032,1933.235868,3876.344236,1594.05095,1326.137877,1293.558414,1752.770536,2364.761414,4835.920495
2025,9,1,3110382,솔밭공원역 1번,412.5482175,300.6455088,244.263555,215.50359,204.5342663,250.8211463,292.765025,517.28514,748.707265,1030.736466,1293.267625,1305.58295,1460.833588,1415.254125,1413.63355,1452.963275,1395.9513,1358.855963,1275.480975,1217.9205,1132.721519,938.802955,767.3908375,565.1864413,1099.426966,1170.437763,1290.102063,1631.300738,1884.722713,3550.8576,1130.076554,1230.1737,1200.617163,1447.806263,1982.318063,4177.827913
2025,10,0,3110382,솔밭공원역 1번,354.093997,253.1156348,212.4851974,202.6987661,213.8555578,264.5796039,357.0120013,805.1740996,1324.164244,1316.986226,1520.520126,1722.237613,1691.414052,1824.976461,1911.481509,1753.37077,1788.640113,1726.648017,1631.009322,1428.635148,1233.581148,1026.181237,841.2865874,560.6909613,1446.33733,1287.542491,1338.686035,1701.928152,2003.757139,4097.6056,1719.603726,1406.617365,1341.646104,1815.764452,2436.59993,4981.299874
2025,10,1,3110382,솔밭공원역 1번,422.8012425,309.8334975,248.1385138,217.1831225,209.487255,253.21376,283.7189263,498.119055,757.6317325,1034.12063,1303.241988,1360.163975,1521.030938,1470.24225,1456.759038,1505.824425,1453.005075,1378.3515,1266.010863,1209.0021,1150.434863,954.5707425,787.0943075,546.5517425,1133.425063,1230.222213,1323.91435,1645.507238,1905.379538,3623.128788,1136.015188,1256.5392,1231.281988,1476.517513,2004.594913,4294.747038
2025,11,0,3110382,솔밭공원역 1번,355.373843,247.0595525,210.466643,205.6237245,218.2333025,275.8279635,382.685493,907.479475,1592.455265,1466.168565,1685.55422,1815.00455,1835.022535,1954.419245,2054.53308,1952.327845,1985.69469,1901.64773,1767.43059,1550.62009,1322.120875,1098.547,910.3211525,588.5096725,1643.161595,1359.03355,1414.61805,1827.85685,2110.57228,4292.243305,2269.7413,1504.87794,1499.745945,2048.86715,2597.592845,5304.15792
2025,11,1,3110382,솔밭공원역 1번,485.541404,349.769927,276.421995,234.439473,223.929928,266.619145,297.054687,537.136774,829.958137,1186.96789,1455.91656,1544.12164,1706.38302,1642.18828,1643.48251,1636.77634,1541.75333,1532.15523,1411.367,1342.17411,1242.80167,1024.69001,851.195876,595.8329,1287.69431,1354.99066,1484.13362,1864.2855,2118.43687,3912.4063,1274.64535,1319.42305,1383.03477,1689.48484,2234.86391,4609.27486
2025,12,0,3110382,솔밭공원역 1번,379.18206,261.1794026,226.5990404,213.1788983,221.2633457,282.7804074,407.2216361,945.3824657,1599.623396,1458.161804,1663.330778,1799.032183,1862.677017,1954.09173,2046.695139,1946.230639,1969.24593,1885.351217,1749.984509,1543.079065,1320.287252,1093.73745,914.7324187,605.0158183,1658.836961,1392.876165,1446.789374,1873.120222,2167.631126,4306.389878,2270.53017,1503.244509,1516.598596,2068.170543,2598.951887,5295.589365
2025,12,1,3110382,솔밭공원역 1번,487.68856,349.54615,278.0092213,233.1622413,218.43759,266.3943575,320.4176688,582.08672,855.3325463,1220.109013,1432.511913,1505.920675,1739.6502,1626.056488,1632.283725,1632.476638,1528.944538,1494.169975,1377.154575,1291.671913,1208.90545,1003.18827,839.8575237,591.4367138,1286.5074,1337.33345,1466.83135,1838.394525,2110.393925,3918.8479,1342.634463,1291.6348,1360.033213,1663.951075,2205.584263,4559.958025
2025,1,0,3110383,덕성여대시반거리,353.2753617,256.3115943,220.2758448,205.1112117,223.2784365,255.3968074,334.2114457,661.189797,1098.964223,1267.414063,1421.177152,1581.207213,1651.355104,1716.450274,1744.881609,1693.300817,1651.137122,1571.253643,1444.873661,1264.615239,1086.984477,923.1848487,756.8638396,537.2103022,1272.084643,1073.76703,1242.275357,1494.006487,1985.303204,3960.466026,1348.37802,1917.910417,1203.141517,1601.412139,2277.566183,4914.865217
2025,1,1,3110383,덕성여대시반거리,267.4902613,207.9664188,180.5252613,162.3407275,159.2847075,174.867445,216.8370075,378.4220125,571.0955563,780.6230975,980.3645863,1016.121844,1190.989425,1176.35925,1152.5156,1198.786068,1101.0016,1029.281239,891.8317488,805.1900788,716.8905938,621.4981475,508.0911888,399.7002388,635.5909663,680.3391262,779.9119675,946.456555,1318.9859,2581.505963,656.5588375,1140.641463,738.8103313,947.3006238,1396.631038,3029.09275
2025,2,0,3110383,덕성여대시반거리,327.3777175,240.224358,208.595576,192.4317665,206.0881915,238.9190285,323.319286,695.7928305,1180.31445,1362.787905,1541.026035,1725.171485,1735.05903,1867.134095,1883.72216,1796.884095,1804.937085,1705.650515,1542.73841,1323.81904,1155.98715,973.724717,792.709819,545.9394455,1313.787435,1052.761411,1214.63419,1495.1782,1917.41674,4004.327335,1670.8979,2642.610375,1219.90053,1636.02984,2273.81113,4888.13123
2025,2,1,3110383,덕성여대시반거리,265.1955625,197.1497038,174.73022,162.1878788,157.4500013,167.299805,208.0923188,368.70345,568.576,811.940205,1017.437333,1050.001601,1210.989275,1203.285163,1176.288625,1235.451488,1125.700283,1085.484131,937.647235,837.8132238,772.3239787,659.8940163,544.4591225,426.3183638,753.2534438,766.1988538,897.7514425,1083.693124,1411.683013,2832.698888,873.74309,1473.545512,874.1496913,1115.259729,1499.597225,3206.7445
2025,3,0,3110383,덕성여대시반거리,254.1523076,185.7750438,160.7352262,163.156041,192.6793286,224.8488586,301.4602795,683.4965152,1324.195435,1296.155786,1492.244762,1770.334119,1675.475886,1911.507624,1971.184448,1707.152895,1804.250762,1630.793171,1462.014386,1253.89271,1076.959705,897.6270786,712.3093667,453.4316933,1302.767048,932.3489843,1050.689061,1312.921771,1743.366843,3788.765295,1953.8096,4701.346605,1166.982605,1538.973433,2027.302795,4714.276414
2025,3,1,3110383,덕성여대시반거리,228.462334,168.756034,150.835913,141.327806,150.654771,159.751244,194.594021,324.03643,529.561196,771.23171,951.252657,1018.743599,1147.766416,1137.95958,1111.675863,1125.42782,1046.340756,979.122969,890.174212,781.756016,743.499325,630.401674,495.910508,364.167035,704.121225,724.598473,829.718839,1027.508276,1339.34047,2718.32368,816.931126,1395.23317,804.563857,1012.035812,1408.60483,3078.72623
2025,4,0,3110383,덕성여대시반거리,293.0897623,206.9085823,183.670175,178.7855364,212.44978,247.4959023,358.7043895,813.3270482,1616.7655,1477.926864,1725.859127,2019.820632,1852.817009,2176.299118,2277.601968,1933.56195,2181.111214,1943.370636,1756.796032,1494.075536,1267.415086,1088.949324,807.0745845,507.5051441,1591.165632,1074.213437,1249.229382,1566.003609,1896.288495,4160.901636,2734.347314,6398.532218,1416.442991,1890.176,2309.52085,5097.518609
2025,4,1,3110383,덕성여대시반거리,261.8834063,197.8309825,179.8172038,167.9369475,176.8711787,188.7894525,230.3763313,378.6303538,660.21308,968.1668988,1187.623713,1229.336875,1337.360938,1359.549913,1368.348813,1362.622588,1297.544725,1247.844075,1133.050038,957.73292,878.83467,767.6792638,556.3234275,410.9298825,948.4089963,831.7833625,929.9515338,1181.6947,1521.398012,3159.761125,1109.73199,2244.899188,952.290315,1243.16515,1655.086775,3501.1339
2025,5,0,3110383,덕성여대시반거리,290.4575855,208.6565264,183.0298009,179.7900236,208.584635,241.1616873,338.7886445,746.4520532,1449.306066,1394.467091,1626.161964,1889.326382,1778.483936,2007.966555,2086.938545,1822.6672,1979.606655,1814.293391,1638.939373,1416.231782,1218.980045,1036.664756,782.9981118,493.4074009,1452.454041,1043.624763,1199.212152,1511.876359,1883.722659,4017.354895,2288.760886,5388.148086,1299.931277,1744.1923,2220.294273,4924.145832
2025,5,1,3110383,덕성여대시반거리,251.5069878,190.8380267,169.0829011,157.9530467,165.8148778,179.8097756,226.7555122,368.14194,639.2745478,939.1051244,1139.927426,1171.153256,1290.2249,1300.095211,1270.876244,1276.002011,1204.052567,1188.312571,1058.526843,918.5200822,854.4566333,741.4757756,543.0710733,396.3803989,866.8542644,812.9695744,909.9558611,1158.168282,1510.396056,3070.689533,1001.210407,1952.748356,903.3368511,1184.889061,1601.609733,3482.979278
2025,6,0,3110383,덕성여대시반거리,291.3034495,217.1673257,190.208211,187.5218457,212.4857867,249.5248586,345.9523705,773.7588914,1362.281881,1346.316029,1492.592138,1675.619995,1641.798486,1732.425548,1772.443571,1688.484333,1765.414176,1669.6922,1551.767005,1359.341629,1200.631067,997.7056043,782.9919405,493.6475205,1316.191819,1015.441743,1181.11179,1486.760914,1891.823738,3923.290538,1727.721224,3222.859038,1222.080843,1653.573881,2252.241086,4845.690086
2025,6,1,3110383,덕성여대시반거리,241.9757233,181.7245133,164.1888489,155.9806633,159.5652811,173.6566844,217.9489089,375.4065278,575.6676567,817.1228067,1005.965911,1021.680367,1165.628422,1119.382256,1090.533367,1121.100122,1056.285967,1034.223213,948.13058,873.4298322,814.0242822,688.7337089,534.5294611,377.1850156,773.1513156,766.90092,859.2222033,1067.206544,1391.262922,2778.933489,847.5723967,1429.489878,830.1064267,1095.460251,1471.805622,3145.418067
2025,7,0,3110383,덕성여대시반거리,320.3717991,243.2130709,206.5782761,196.8073061,227.1322609,263.7046091,381.4200787,858.78995,1513.862517,1465.054865,1656.937887,1869.899087,1793.524535,1992.609378,2057.513557,1824.969717,1986.260248,1847.49177,1724.742657,1466.381661,1268.854887,1053.434926,822.5513422,532.5054396,1440.98883,1150.931378,1271.356552,1610.191009,1967.601817,4122.086113,2247.8959,5016.884065,1383.484691,1874.795317,2332.213274,5073.777609
2025,7,1,3110383,덕성여대시반거리,286.12772,213.7144425,191.9111663,181.15551,186.6242413,195.7440062,248.593175,444.59215,673.7906863,937.4924863,1131.559613,1147.008261,1291.164088,1255.422975,1250.549713,1269.11785,1199.227088,1204.2662,1107.116644,961.9422425,860.6294175,739.2496025,559.1504763,432.873565,869.7254188,880.7792575,957.8636188,1216.436563,1544.42865,3084.843375,978.54339,1631.189338,940.2841663,1237.405388,1657.586288,3408.779613
2025,8,0,3110383,덕성여대시반거리,323.5333086,235.9138786,207.8531381,198.2073895,226.330249,266.7460081,392.1342295,827.1661943,1407.11459,1438.367067,1628.684348,1833.538629,1778.321514,1916.833671,1970.192862,1787.086057,1910.167414,1800.598314,1678.82609,1459.172524,1261.540867,1050.623604,828.1610005,533.4739948,1431.742952,1180.26319,1290.561557,1617.706448,1983.714986,4108.35279,2049.165005,4380.291081,1359.317738,1834.167552,2328.420619,5044.290095
2025,8,1,3110383,덕성여대시반거리,285.894804,211.511034,191.313021,178.057164,184.126301,200.346319,267.442449,450.756911,662.921388,921.150581,1115.867613,1146.816444,1283.15506,1260.22168,1251.28859,1237.39225,1165.65814,1160.17594,1098.43973,976.539165,882.362925,752.144185,579.02903,435.944941,851.597835,888.020446,980.19889,1225.06606,1570.05746,3094.83598,929.254019,1583.95901,930.406166,1216.59632,1650.97334,3538.89274
2025,9,0,3110383,덕성여대시반거리,319.0546982,233.0548477,211.2080382,200.6089477,232.8145786,273.2471591,384.7593127,905.9688177,1670.1612,1484.552518,1733.307336,1977.941277,1884.968473,2108.498659,2209.375136,1937.656141,2102.965555,1954.253545,1783.281873,1537.717559,1326.225914,1097.39992,867.0929382,579.7725477,1597.501018,1224.970882,1335.297809,1690.087077,2030.695691,4236.985259,2498.920995,5852.488705,1457.793445,1982.143105,2427.411568,5282.100327
2025,9,1,3110383,덕성여대시반거리,317.6891663,232.5458175,208.4052138,190.4073075,194.2281813,204.0307725,261.91759,478.0123113,747.9540813,1003.504576,1253.770488,1253.008363,1402.6214,1399.4785,1413.96405,1392.121613,1334.30165,1319.27775,1213.007763,1046.076459,918.3315713,788.552165,608.4095638,501.591525,966.7309325,926.6626825,1046.709894,1328.69395,1656.835013,3294.322575,1124.746118,1822.924288,1004.651466,1292.981263,1780.00725,3758.848938
2025,10,0,3110383,덕성여대시반거리,348.2733517,252.7990661,224.6981483,208.9806109,235.9765922,264.0825926,362.2166326,829.6909665,1546.134324,1459.23357,1734.445735,2042.516609,1934.419687,2183.612509,2265.536478,1983.912383,2150.4474,1972.20977,1742.558426,1478.13167,1276.674696,1064.732051,840.0570717,554.0375365,1503.34497,1187.994409,1321.421522,1654.681117,2012.007126,4228.560326,2427.383083,5665.3484,1413.948948,1901.966357,2389.078957,5253.891648
2025,10,1,3110383,덕성여대시반거리,298.9222225,220.0794613,195.8234388,180.9848613,185.6974063,194.7139125,239.5613663,442.8967425,714.4554263,944.68641,1182.57613,1225.201096,1401.343637,1372.169238,1381.103213,1373.689975,1314.903738,1253.190575,1126.504696,973.090115,865.8165925,743.7747688,590.3558425,440.44178,918.4092325,901.1329513,988.379665,1253.055825,1572.249238,3162.945563,1045.159554,1892.462613,965.6524925,1258.914725,1677.48855,3583.371888
2025,11,0,3110383,덕성여대시반거리,328.649984,232.418691,210.303755,200.380524,231.2772615,263.3792495,366.3980695,894.773134,1740.118455,1559.420905,1839.536555,2127.888355,1996.67288,2316.377735,2420.034915,2087.39416,2288.590165,2058.18891,1776.663395,1496.2977,1278.127535,1067.06039,851.5342915,552.558911,1637.85184,1185.410415,1287.5786,1657.744545,2001.7342,4275.69343,2757.81511,6256.330045,1429.4892,1979.594895,2422.618855,5433.5788
2025,11,1,3110383,덕성여대시반거리,326.503547,230.734336,203.350033,187.363882,191.891284,198.10951,236.572144,444.325944,751.046291,1077.969697,1281.71874,1340.2825,1543.34225,1482.4305,1510.02024,1459.31425,1390.65375,1367.78341,1192.47407,1030.659905,904.767565,772.630718,614.130314,464.407929,1028.771681,951.155048,1050.326518,1353.64106,1662.36736,3370.58543,1188.841124,1929.19434,1025.36435,1409.73938,1817.92671,3762.02926
2025,12,0,3110383,덕성여대시반거리,353.8648817,248.4751478,226.7919013,209.811163,235.1594639,267.9522891,388.6635543,917.7404774,1723.675848,1538.478517,1798.111113,2091.6911,2011.625443,2302.787374,2386.639222,2059.7541,2226.901222,2011.679387,1762.690113,1492.873243,1285.135578,1072.47233,859.5577635,568.4807087,1666.163935,1233.20533,1339.371109,1713.22573,2052.288722,4269.608661,2741.943287,6137.897983,1459.365939,1993.548548,2460.672796,5354.301961
2025,12,1,3110383,덕성여대시반거리,327.02389,229.117995,203.8801225,186.6224938,187.0817475,198.51809,260.0905075,484.6375825,785.87882,1176.4882,1276.759875,1330.944588,1654.17445,1489.8119,1500.2228,1443.822388,1369.9721,1346.653713,1161.9413,997.67137,878.33177,753.4084288,606.3853638,462.4041063,1052.815669,937.9050525,1044.729525,1334.654088,1683.516888,3401.06335,1345.646375,1891.3365,1006.741812,1492.23065,1843.898575,3791.585262
2025,1,0,3110386,연산군묘,1160.332895,829.2383161,694.9562652,634.5017761,656.17671,801.2519791,1060.669988,2033.533617,2941.214713,3486.733513,3739.163565,3907.665465,4101.340617,4153.27837,4179.226113,4295.030513,4369.166935,4409.08933,4279.839257,3871.921435,3334.383565,2879.696687,2400.141891,1709.166096,5724.444109,3045.57573,2962.189178,4069.940896,4722.225991,9976.612435,4547.197074,2632.138743,3103.293187,5141.262643,6314.274852,13189.75678
2025,1,1,3110386,연산군묘,1439.907175,1052.243475,896.7079788,801.6012513,768.6168975,838.68759,971.6725013,1617.882288,2439.7849,3240.016163,3927.94375,4053.653875,4400.09565,4464.9063,4349.710688,4264.683675,4250.45905,4235.10415,3999.313725,3634.239488,3243.753488,2876.494713,2409.814163,1873.8555,4864.619875,3364.870388,3467.844213,4814.3652,5655.820988,10685.32444,3953.542338,2865.864763,3274.169638,5222.9915,6465.748713,12995.69325
2025,2,0,3110386,연산군묘,1076.427615,757.63339,632.209066,587.04338,608.288661,806.884708,1132.32294,2340.823635,3368.66433,3873.483885,3970.408525,4088.68743,4309.541455,4449.87826,4481.392015,4675.692415,4852.285645,4882.24989,4861.14589,4340.71483,3686.54823,3116.127545,2561.1019,1736.630325,6907.893455,3520.821115,3168.27137,4557.00044,5274.1968,10202.81935,5595.126475,3030.769135,3654.146405,5925.91281,7124.9538,13329.02073
2025,2,1,3110386,연산군묘,1423.185188,1032.381498,847.7139488,762.1803475,715.3408738,816.4107075,916.9578325,1586.43425,2443.814938,3405.422775,4117.795913,4295.703638,4614.306425,4666.628013,4524.609038,4378.250163,4418.717388,4389.879438,4210.868963,3879.875063,3430.4763,2974.718925,2488.268875,1943.0103,5093.015,3542.6104,3683.011,5211.0695,5884.810713,10282.58313,4316.458025,3100.274625,3486.836175,5414.361063,6535.07635,12346.28719
2025,3,0,3110386,연산군묘,1007.605801,683.9227867,572.7601786,548.1383357,597.1290105,799.1579943,1181.37301,2906.765114,4287.734519,3872.688424,3878.834167,3975.949395,4279.787695,4448.768757,4526.068071,4801.277252,5072.0804,5007.489671,4867.530862,4439.480343,3737.932129,3116.368452,2566.796143,1655.9026,8011.456857,3378.1776,3251.421557,4517.452981,5282.762833,10008.6969,6635.891538,2986.174314,3736.449467,6272.745752,7225.129519,13185.6189
2025,3,1,3110386,연산군묘,1438.84378,1037.08177,844.160657,748.259412,716.508362,828.405262,963.529623,1681.05664,2578.24025,3477.37264,4189.64505,4410.12019,4768.65334,4805.0974,4653.74447,4542.38368,4591.2572,4518.85765,4354.54984,4088.72216,3580.72028,3058.0024,2534.51249,1924.46893,5509.53863,3754.20435,3809.10655,5342.48297,6079.55775,10287.53705,4674.64224,3291.78315,3576.98856,5614.67771,6765.32314,12545.95625
2025,4,0,3110386,연산군묘,1021.775106,690.3629059,583.0866255,564.0270691,600.758615,823.0424459,1257.039532,3047.787332,4489.543859,4027.559186,3997.044468,4066.089995,4310.050132,4536.722882,4623.151736,4923.011464,5221.338723,5185.475082,5073.415664,4761.864123,3976.744868,3322.527718,2687.997468,1697.06275,8809.084786,3625.762845,3343.927705,4581.089995,5395.318927,10145.25623,7076.345264,3220.539509,3887.387759,6605.283591,7492.583027,13346.74548
2025,4,1,3110386,연산군묘,1455.586125,1060.423668,869.6600475,775.796535,727.2800025,857.6185038,1056.633413,1785.24155,2756.985975,3643.0568,4341.97465,4513.5956,4850.222813,4861.817488,4722.963713,4637.437538,4713.5074,4710.419438,4510.214563,4352.160363,3780.997013,3180.752188,2591.0728,1956.5228,6148.21355,4090.248888,3822.1519,5569.55715,6358.608863,10324.98888,5169.587938,3541.802863,3678.731075,5757.5788,7060.741875,12968.422
